growth_rate,referral_ratio,payout_dependency,centralization_index,avg_holding_time,reinvestment_rate,gini_coefficient,transaction_entropy,structural_depth,is_borderline,label
0.05458425902233726,0.2992582725622716,0.7789021204861738,0.32492597997429506,39.91856241641139,0.41040763806021974,0.3339908139759291,3.3033644008173573,7.0,False,0
0.45363972701343047,0.7136902565848444,1.0126584732167887,0.34188788371993156,35.795822753163065,0.5980224782222169,0.3116211647179902,2.4699958324115303,10.0,True,0
0.05716314884836961,0.38855803886973883,0.24349329329142289,0.31932861349043323,60.402659319313656,0.3278994901943026,0.20314926106694753,4.396204685687671,5.0,False,0
0.8459398591955631,0.9155674648903293,0.8764587587934889,0.6562082117256457,39.24371934289798,0.8706851325124773,0.6946354066271151,2.9888333319033222,7.0,False,1
0.0,0.26063761473315245,0.6756630361226894,0.3189737290970665,71.559769132987,0.32836149955039917,0.3270430552175246,4.117024111081138,9.0,False,0
0.0237555851631589,0.509373073442168,1.1392230955712255,0.6527880535327787,24.714351598303004,0.5235667258041821,0.5889231067062548,1.4641871609919233,9.0,True,1
0.06148937152540658,0.5529710259120331,0.5541225622967726,0.0400336258955745,64.68234282649303,0.8170436533651511,0.3289298607773167,4.578241106501802,8.0,False,0
0.3024867371417177,0.7183626282786705,1.7421213594301022,0.36110604120148637,29.26756363552819,0.4901769714564917,0.555956892544188,3.0513246545200214,10.0,False,1
0.6576099685921664,0.8048695482092826,1.386729113909029,0.8107738807680358,15.559486735284258,0.9152518341909841,0.8288975912924473,2.070605937297552,12.0,False,1
0.6445539459855469,0.39735845363463224,0.2992800476369857,0.5304657345639116,41.35984890873836,0.8189699148981973,0.7114567845248116,2.297345585767589,10.0,False,1
0.0,0.2584113474623217,0.9689603316012869,0.7372923951106725,49.84774730889113,0.31251939685242824,0.3894664525336484,2.802385220286689,10.0,True,0
0.4202569978888677,0.656591819441628,0.9255714909898042,0.6294267653998974,6.76035874852634,0.32075315649521907,0.7360489749030292,2.7058913420787536,4.0,False,1
0.027981229861662626,0.15413252807218944,0.5387620022793842,0.3398267204253577,69.1597779215394,0.3763704400886254,0.1155691845985487,4.6698492922428825,7.0,False,0
0.0,0.298996769166756,0.6364673523248181,0.40254834520651595,46.54833788886941,0.513863411079398,0.5547125862609542,2.2795949294210462,3.0,True,1
0.702683069969311,0.744036585619391,0.8949692847101614,0.6875237557159424,18.167688382656717,0.8321290906716087,0.5975404282604405,1.862059999512773,12.0,False,1
0.2758040009536711,0.7982763342892365,0.6172093658256594,0.9664213991284936,45.03115050033466,0.7489778464857259,0.6270548659996946,1.2604329360704865,9.0,False,1
0.053683217847993125,0.19051846250556784,0.8568056178252474,0.0896485347109078,84.86828092400717,0.47337204269349575,0.1,3.5714651049436115,2.0,False,0
0.0861123877786048,0.4745963225430149,0.40101223507984707,0.5011409199917333,65.9847468926969,0.5595560736567651,0.45105278610309507,3.067364203077218,10.0,False,0
0.29587846557226866,0.4988099794523386,0.41641214989167175,0.260785638469612,72.06499610233985,0.35858707437312093,0.12830322326140373,3.2519259209759785,8.0,False,0
0.341078293669647,0.4165407355175353,1.1011168478669098,0.5820163451445638,37.66601684729213,0.48056552085496246,0.7347310834636411,2.578988088576448,14.0,False,1
0.32620809401259054,0.5563425284641054,0.6475022576580423,0.517130710404952,28.030243246856386,0.43881040273545935,0.4234780411631956,1.2812690337616082,6.0,False,1
0.41780518235473585,0.5695778654779311,1.1000722839090813,0.7300566453418018,47.982792298193615,0.501269252810561,0.7140081958885319,3.462538987003996,10.0,False,1
0.25577235912069285,0.7048243596811469,0.816655614804934,0.36827315985209197,3.0,0.4558056944233491,0.3291845276422882,4.376715470476949,3.0,True,0
0.2531294459571557,0.4923077864078151,0.7307509710944212,0.35925716398688595,43.12933478532819,0.7969085748526543,0.44251318706679943,2.2960061611594176,3.0,True,1
0.0,0.13850474991223086,0.6949944502658699,0.43615658335653523,47.9890920656223,0.5717244429117203,0.2700077878106581,2.897731451846179,6.0,False,0
0.5417353684768933,0.9069688196401964,0.73489853916419,0.9114002375964045,26.832174062589036,0.646843220477239,1.0,1.8135420422619797,8.0,False,1
0.3190977173614732,0.6899426782426902,0.6514509238624582,0.7306614391145538,29.63291738369125,0.40043956696624405,0.885725251986249,1.6586239181340412,10.0,False,1
0.0,0.25102912631886165,0.8442448988392789,0.2473376989500324,48.13501407422676,0.2148598004239708,0.21595718295799032,2.8468774015498215,7.0,False,0
0.022410206277905492,0.27119959469779487,0.6579935004442194,0.7793549474350011,58.509799487063646,0.2805464704710671,0.5076065082975701,2.658120900294386,8.0,False,0
0.03412724576696183,0.5077456637823636,0.7515154362968415,0.6517692368291137,30.184645379621124,0.42841775982152175,0.6043892669075056,2.974042849172307,7.0,False,0
0.4487742303173933,0.5039677882246328,0.9295994155951718,0.7994488175455219,22.863482798523844,0.8191161766064435,0.6051686816236963,1.9914610588579462,7.0,False,1
0.1661959730007454,0.31431561487823423,0.7497135813107392,0.2539682644990812,57.202255087655885,0.5508394636017038,0.3111944099666449,3.5206940408159,9.0,False,0
0.47173121562452125,0.44067468223636375,0.9781926004451539,0.522589582967627,16.243087148073506,0.6173774796785895,0.9775403069366263,2.541103467682994,11.0,False,1
0.1715884055637507,0.5101714607106875,0.8985214363435413,0.7086653182994139,26.10295711475617,0.7392921647354382,0.5539564355399095,2.6883091901127463,6.0,False,0
0.21369786026361443,0.5357310297504987,0.8129784742151132,0.014616065627080382,27.46439894084297,0.6646145675207039,0.30230879281887635,3.0000174576779934,5.0,False,0
0.0,0.1512742506242314,0.7749840583901726,0.40076880469014975,60.922527567510116,0.2758901364803012,0.3116455138921382,3.2484811638372326,7.0,False,0
0.02117403265536237,0.24150717166096888,0.9656238472903824,0.27966818321246384,51.942267824197465,0.3948385958905587,0.4634603872928537,2.2441710191764193,7.0,False,0
0.42070448409473976,0.6020929911747472,1.2925253138275836,0.4234279608995374,36.414023406058824,0.5888373738315212,0.6776591075165702,1.993026717717992,3.0,True,1
0.536175685891755,0.7088835124360793,0.8197726111844079,0.8241196243263065,70.43970533726619,0.39131001534696447,0.5506096590339924,2.9854062761060924,13.0,True,0
0.6169513659240513,0.7890353270487415,0.6327011562696218,0.7027883249989934,22.946503166112105,0.9165029621959129,0.6992404669794202,2.818807675421211,14.0,False,1
0.41667663961746093,0.6353907888045457,0.6054490255017879,0.5638841849519811,22.01909405561361,0.5813792536794324,0.9071170088651453,0.6203750781414517,4.0,False,1
0.6810535196458073,0.8193756405657051,1.1798775403076696,0.885675629176345,40.64956836262377,0.7117602322112521,0.8820910159410662,0.3599356888239622,6.0,False,1
0.0,0.09929738929422559,1.096171347806988,0.44099903720019606,80.94431353219446,0.6852312862506648,0.3646103410329279,2.7236631247235006,2.0,False,0
0.0,0.47925559286004116,0.7905443276902144,0.21174896842269597,20.37025262908913,0.7375848648077546,0.7119226120180381,2.7769780479509216,14.0,True,1
0.20275672551720547,0.29287625778658244,1.1206491174355508,0.3905391452096842,59.94592293216783,0.5271321848009096,0.5402778005506998,2.0935377852413386,4.0,False,1
0.41939015166287436,0.31232114483593443,1.4024354585074494,0.4042309279240259,50.90721503406676,0.6990087698204139,0.7534920818256577,2.1691818268855183,12.0,False,1
0.6258483711733516,0.788349925347765,0.7128748649005644,0.4108189444390587,40.4570823704146,0.1448162679506354,0.4737104497556909,2.915319875102083,4.0,True,0
0.2702489835013554,0.5135937152369627,1.0642569565242477,0.855225885508529,45.26346289108074,0.8473979906398991,0.7645536662071893,1.0075951518011124,8.0,False,1
0.20764118936239728,0.47201017672438667,1.0979891671572002,0.2743069714593164,59.455920744986635,0.4248512211754496,0.30905964948263315,3.0377373154014546,6.0,True,0
0.0,0.2489150553709046,0.4546470416838534,0.5910647301323656,74.09827857442153,0.7640825221995562,0.8070322975126478,3.2085054875135435,7.0,False,0
0.0644247272294593,0.39396852767541524,0.9346844717666293,0.22961352330235804,72.50808481483713,0.46136076011573846,0.36788017764735936,4.640127030979478,2.0,False,0
0.011240274854704968,0.32081100989405886,0.8573020662578421,0.569249656076098,51.06294066354903,0.28352225075751203,0.7155154442231257,2.3944609694984265,8.0,False,0
0.7522074761748582,0.8435775426109244,0.9195835186794621,0.8248882224550652,48.54028632136337,0.3049174471313758,1.0,0.8737142275868675,15.0,False,1
0.46077123669088293,0.5393941711631336,0.6412623275010341,0.5292879555538401,31.03797395876226,0.5184457554106926,0.5615670549805126,2.0848235547928584,16.0,False,1
0.09691322535206182,0.322374865069629,0.40348947620124337,0.3971205079822967,52.400601258625215,0.7920040885381378,0.5888503338684309,3.727691555711341,2.0,False,0
0.0,0.261340807349962,0.48969075279313545,0.590022438682443,50.15569383123332,0.42067376505998977,0.5592653044876937,2.7846153889084295,4.0,False,0
0.36630019443301376,0.5748343300765648,1.0889494317474786,0.7262818657845598,37.42907092189198,0.6977288419516255,0.8643443378504192,2.1652286764358664,16.0,False,1
0.6116684220639504,0.7403200233152407,0.7687446604712411,0.7051118008496914,14.923826584541905,0.4513066755050047,0.8400045639085991,2.2242741871816962,4.0,False,1
0.09492850338001661,0.5551252131186512,0.9272525848408943,0.21842516076122834,56.4535331368867,0.2184137606598515,0.23007682416031028,2.90606394594206,9.0,False,0
0.16256529257236588,0.621275543197654,0.342482054711869,0.32431028207379753,54.81603917155615,0.3186887220216162,0.16570726717012715,2.6545278564109056,4.0,False,0
0.013779449868875221,0.3103937164937557,0.7754943301851214,0.21227562588441426,76.03012192077261,0.6739743065302853,0.1773145831376385,3.2922530067586138,2.0,False,0
0.40616899165077025,0.840832294400305,1.0743883182138723,0.5006032581564243,4.773129055849395,0.4256761866822116,0.693238182462663,2.1548563439763813,8.0,False,1
0.012346143167070903,0.502339199722168,0.43093882231317693,0.648095623930012,29.200385392994754,0.6468043195786849,0.4867048392257648,2.6752725624132427,9.0,False,0
0.04710994550885675,0.49315547894426226,0.6342762708086952,0.3049268409490137,53.458566704540765,0.7754014692183345,0.3078529046873587,2.651197814200061,4.0,False,0
0.0,0.47806829598834083,0.42693127906176076,0.14486609884977264,66.96448430834461,0.2401691635941184,0.1,4.359583564375861,9.0,False,0
0.4636385626268246,0.37277461335658535,1.0897049043765061,0.4863339994314901,24.268512499557747,0.5948589606247706,0.8655193467728672,2.6525589121128563,4.0,False,1
0.12956206396612152,0.30479457321680437,0.4932847245912647,0.3784818543693054,53.212212341604186,0.3571196844364062,0.31486764891138036,3.253066824831245,8.0,False,0
0.3666585002176471,0.5507929391383152,0.5174114734389268,0.09198904807638722,16.98992435395202,0.7181755647967718,0.5448982861520667,2.0415250926786332,11.0,True,1
0.00315880200044083,0.24109961854549913,0.39268027504353265,0.15983740689365702,78.11888473213878,0.2826482542459962,0.1,4.156245770357248,10.0,False,0
0.11693855626019256,0.5094465693482528,0.9083112885924133,0.18844431240543652,16.164131991744938,0.5471037137411803,0.39698950279374556,2.1013753250965395,4.0,True,1
0.4895865772865735,0.7186258873760082,1.3950272029172177,0.9256631715281161,10.088910773286113,0.9160518331552145,0.7598971121573854,1.58150362302305,13.0,False,1
0.09849244903659471,0.3892586158223676,0.650324239450391,0.4140229215660221,16.029542938976896,0.5859566641416769,0.6562812252848316,4.330567833312782,3.0,False,0
0.20784940556197912,0.9035947453312019,1.1257332667254558,0.4201535491798367,67.11030245701329,0.411397003378594,0.42880838382781017,2.8332164313430233,4.0,False,1
0.32978186645555935,0.42366135103158115,1.4862837883177704,0.472715244139346,3.0,0.18418064763298533,0.6607304075776349,2.4035725263271925,4.0,False,1
0.07207320021072083,0.5547236480344774,0.4557617260188046,0.4504194212267469,98.24963774921613,0.26389221682546105,0.2779039636455549,3.224689981566483,6.0,False,0
0.07107538827957605,0.19673925656447278,0.3870336922985455,0.6060011488661735,31.459907889705857,0.3297775466883349,0.40544208865417164,3.462525498677989,4.0,False,0
0.06340733893409703,0.19642488874791122,0.4733236388606159,0.34367482257317883,46.961357606168804,0.31714145978169517,0.261235080304311,3.5594930113785597,2.0,False,0
0.0,0.250598549015845,0.8193392545179039,0.10011226185079901,62.49455919871388,0.19572324058614116,0.16357228752576064,3.2998655500424943,8.0,False,0
0.39385542994878975,0.5533018500513441,0.9497824606672326,0.7544875576910678,35.67832971628704,0.718938164492749,0.3592654825704903,1.3124581896026652,7.0,False,1
0.0,0.10440469747205935,0.6070373009461859,0.6040764875832225,28.618387160302852,0.5903086360112529,0.7400629233835431,2.5280685715960365,5.0,False,0
0.03183941516421637,0.34397777914141675,0.770947870406253,0.753521135250753,61.235295320083694,0.6318705825420946,0.6545209121904053,3.703951265474778,10.0,False,0
0.0,0.11455706083150477,0.7279471228268282,0.40913026557475823,64.26747280898617,0.7215069064027877,0.5511807584781256,1.7219651848509208,7.0,False,0
0.46994961298883986,0.8064280218238321,0.9706632021815585,0.8778742056982801,11.22757719714351,0.31322400285534396,0.7535710411409301,2.8667218997097423,13.0,False,1
0.550210785945693,0.7430972958991299,0.4609667017529119,0.9259899094613162,43.51940356797327,0.398070712033339,0.8652458882185005,2.44631855329744,14.0,False,1
0.0937171019862129,0.3499744039837634,0.6147426650179139,0.43173699961198186,91.19055492044188,0.33035013882231296,0.6345156233912531,4.047620993109947,3.0,False,0
0.3339140440093875,0.7102564815442441,1.191669458158543,0.7014055180688901,39.12216627281323,0.6536434520845804,0.8693200876692375,1.158778721089458,8.0,False,1
0.0,0.15709449911341095,0.4149998257567788,0.49944567737817935,47.74037434273031,0.6035894413823345,0.5514300794700423,2.8794605131553395,5.0,False,0
0.0,0.3187193456107987,1.1310798873998835,0.2846912581287092,79.7925021665217,0.696143555853101,0.27712869039595645,3.1069900359214433,3.0,False,0
0.09986389157531272,0.5576923361908975,0.49141375355175754,0.06093118174351452,46.043610637456105,0.7633781532430695,0.22825381857820956,2.1475033623184796,8.0,False,0
0.47715804536810186,0.4303710866126834,0.653125452708931,0.7663262473596884,28.043055109302216,0.40696342791850354,0.5448057343995161,2.366990429942843,14.0,False,1
0.010226693945913655,0.6111741037905002,1.1070437464823797,0.5049997344055783,37.80163562507526,0.32365782348785743,0.653322925465206,1.9911778543692529,9.0,False,1
0.07234327354644057,0.5811066768341486,0.924652773966826,0.3456427177917692,3.9146280081708476,0.671301846317767,0.46024055056996827,2.1896509663050288,13.0,False,1
0.0,0.2762767794834312,0.9471893632947386,0.5058726033825615,65.56944394071873,0.4035787399836739,0.36912760040291787,3.267423977234676,7.0,False,0
0.4968320043359241,0.6400957871919875,1.054944911474196,0.4582322908854336,16.760430243373126,0.5516279649361616,0.5740162712055803,2.0775734829437598,10.0,False,1
0.024856162166302986,0.3085088148297694,0.5815914851447378,0.24384426460041214,39.19370735421549,0.1286452372360757,0.1,3.800847423047998,6.0,False,0
0.2917527012610661,0.5081064263893781,0.7769560041767423,0.6678423352652609,61.07083616920014,0.5589563394185427,0.3933500379742476,3.2782127530603287,4.0,False,0
0.3855354830455544,0.6592857953052681,1.0586543217786124,0.24437735676574843,32.66534064423464,0.8512717729993305,0.4423355351857129,2.746723318615748,12.0,False,1
0.10875905436832434,0.3586614628511727,0.1,0.7545514085737401,40.97117585988437,0.5199522483154035,0.7131603432148186,3.5377725586045137,10.0,False,0
0.026468003318352307,0.33668833258394054,0.5997129021783419,0.23053616624063245,86.21106651637375,0.44027514222388725,0.1,3.955483251113149,7.0,False,0
0.2219275355623711,0.6390727366967521,0.5780123441869961,0.3872880084683003,53.780633623334545,0.8577996019301133,0.47648213825652264,3.0252189843168136,5.0,False,0
0.48595302210869684,0.391329116720694,1.1189859375822242,0.7470324164229862,24.842831403927033,0.4045526616314738,0.9631389240726564,2.4255638311426,14.0,False,1
0.00942210383927311,0.49061411943747535,0.7570366496376557,0.27433784923466076,86.23423094510319,0.6412750507141703,0.3105510871341271,3.2280200819559153,10.0,False,0
0.10730300996391237,0.4165773385885669,1.114120216520223,0.6925084350122023,14.280909076269948,0.3656523909927366,0.5519578351163704,1.2752169452328497,16.0,False,1
0.16172399841650628,0.5542240492147956,0.8450463859754511,0.5798845257589818,18.933993662300853,0.5936305519761712,0.33408253645136465,2.5678860105750188,11.0,True,0
0.534329777450441,0.8590789844701475,1.4499951781219522,0.6792601333552648,39.31377838264703,0.5279364374315116,0.721832762995951,1.2279679946495494,9.0,False,1
0.3419202404277259,0.7771986315783724,1.1487007019184976,0.6670355681143543,30.748524664576077,0.7706077500980754,0.7766306298815838,2.2967213651650527,5.0,False,1
0.3875323730783158,0.9080227855670518,0.4192169479464801,0.4585550555355589,32.22698516847002,0.8227788834923057,0.6485522828600688,1.1861560106871027,12.0,False,1
0.011739129011136218,0.03574215482310269,0.8577101241458638,0.6148531629054623,57.87587152217115,0.23341943376352692,0.5612428806780018,3.965243418299292,10.0,False,0
0.4156665434754927,0.7179659348674454,0.8018401298721887,0.740046123057783,52.710519754852214,0.6828713236887682,0.5995797331328041,1.1359251813824058,9.0,True,1
0.0,0.19110892169341442,0.412778945561199,0.1688985884732638,54.380752110484444,0.3225448328463073,0.1,3.4861178092192726,4.0,False,0
0.0,0.45562294954732685,0.4715343479084504,0.4833351711065406,95.36463726076107,0.8237186631230886,0.2889097025968343,3.197483666367793,2.0,False,0
0.42539195498511695,0.8442863242808997,1.1047111544284285,0.825177780252665,10.997554188763726,0.7062823549299223,0.610176721591924,1.254506993834097,4.0,False,1
0.27486484411622536,0.21729839075267413,1.1411641821880276,0.5338245988679461,8.662617210547957,0.9178837092252065,0.7229894433002758,1.9407579709656941,14.0,False,1
0.4774384680861826,0.3232035571659301,1.3001080962298455,0.4209982366534729,50.991720188925605,0.2176082457029785,0.45153547010605066,1.9705731370952888,15.0,True,1
0.21671848452049486,0.6562359973352105,1.419702247109171,0.5347814197126597,22.70535458677663,0.8347322014628062,0.47667974196808177,2.337526764806462,10.0,False,1
0.0,0.15970093933571367,0.6321291563050819,0.28948778628042066,76.11643611881995,0.6562880525176298,0.5455237190458417,3.0315071903883437,8.0,False,0
0.17644179639136795,0.4191122522656349,0.868023483798459,0.5193102155499384,27.288445226618762,0.6283889034415334,0.45362449529860605,2.574511131466768,5.0,False,1
0.2554782131782714,0.5578933396041441,1.3362251043346056,0.8418102433889093,42.92957710012965,0.7922085287313224,0.9441844719865908,3.2560065318216886,11.0,False,1
0.4904349719958071,0.5363967585231117,1.1454149203422745,0.4146390093448407,53.2030727430531,0.5409726304118694,0.4839227333843882,2.0368112852977185,13.0,False,1
0.2741957072026998,0.4843352452315119,0.9103106673548979,0.61319520280651,37.218775074880156,0.6652541305035865,0.424001678218707,4.477635303700781,5.0,True,0
0.14746935901699215,0.5499838903362937,0.39678328493166076,0.2869105744752198,61.82826867879066,0.7313105396543694,0.27731066948035177,3.135119658060419,10.0,False,0
0.33543789057024725,0.8247842000069328,0.6631651401663247,0.4189041330336078,47.69235575740822,0.8694615990598971,0.810367365070636,1.402389964237472,7.0,False,1
0.11900501629219215,0.39249170869860456,0.8346928621959668,0.34638290203706495,76.6631622349071,0.3160923021092018,0.2842211594412286,3.4000718288749927,4.0,False,0
0.0,0.15806084861091763,0.6717051951387575,0.45614701897811966,19.166006289334028,0.6939540675511112,0.45476528360940166,2.9579895396646143,5.0,False,0
0.1813122877534257,0.25984274553125897,0.5775563450126043,0.4748041830553371,47.28081645396281,0.2353766068525275,0.40854684872470287,3.425908036881906,5.0,False,0
0.10419609158364862,0.2269760003954048,0.8204737934650781,0.18868235483284748,31.314767038421266,0.4564997376861741,0.27794162819639345,3.495002399531633,2.0,False,0
0.09605538400925238,0.18412963526273918,0.770361525785997,0.5017611058517157,61.16950183466855,0.5316350852239208,0.42796200339394636,2.9287347199170783,7.0,False,0
0.2419312327265693,0.4364750918139419,0.84215918995273,0.37120322316541543,50.99889951928991,0.592159010274779,0.5499125948397883,2.3833151920926783,2.0,True,1
0.09707974939961808,0.3556946767708951,0.5329546890296655,0.31196295238147437,51.28446531380748,0.7936723479299994,0.3311540202981007,4.453891491235828,8.0,False,0
0.4689032209678719,0.8785576812889299,1.0271621569587326,0.46965194514530234,37.55552173245503,0.7000334568752526,0.8796265882666999,2.7980206142925033,8.0,False,1
0.207288144679514,0.3836766188830299,1.1241732019750248,0.8782451655342354,6.191817536229301,0.6480654266620571,0.9912616157154641,2.241151979558683,13.0,False,1
0.2960250840321789,0.5312572603159003,0.675956171579913,0.13975561484645244,80.90715226349616,0.6875111065460213,0.490928104403044,1.6389225482198384,5.0,False,0
0.1902215808853126,0.7563540512684628,0.9529921155712547,0.5611015897540844,26.15959218101023,0.6036892735805052,0.6544188818046969,2.7623674995554603,15.0,False,1
0.0027256974494524466,0.5568543969139437,0.584766182580769,0.06534121475943881,34.27644748543375,0.542522210131816,0.18014744471059313,3.6415625362732413,3.0,False,0
0.42970029289685113,0.7831348538532474,0.44051885748989583,0.65085412867895,30.780824228534133,0.5394595620501573,0.7912061696514051,2.7611493607124933,6.0,False,1
0.6247761108707639,0.8465123471593934,1.2904343394196347,0.42651508884327455,13.438754909599027,0.718444341527255,0.4350111171396985,1.2641146326197523,4.0,False,1
0.5539428347300928,0.6312152977907706,0.7337959409828717,0.5895869425836835,34.28832992267901,0.5769254185250001,0.7986358812913403,2.1880175632003303,6.0,True,1
0.1258526928013546,0.608575385935067,0.9455262171380414,0.5000856777171327,92.69820534106182,0.846193010747461,0.33731356231566056,2.6166014244399536,7.0,False,0
0.44709412236258456,0.5824857041421018,0.625687263853151,0.6058818681345337,54.36941200360735,0.5253782503205291,0.737219363997669,1.9505299719482114,6.0,False,1
0.454511131393839,0.8946087589465659,1.1042920730468557,0.725005084566656,45.425759897991355,0.8059101446361537,0.5302798595279183,1.4493627596645018,12.0,False,1
0.27735900639862554,0.2787746668464056,1.278269095759764,0.707057518324537,56.40642522724916,0.3798249114963412,0.7460554723903302,1.1055209896920033,7.0,False,1
0.3669308608030225,0.6497385759398514,0.5260903417288737,0.2997795977358809,47.018441673088624,0.7698399684998499,0.6056150163286991,1.8418789942552578,13.0,True,1
0.7570534174645266,0.7738722496504373,1.005834779837779,0.8566491014118514,49.947594851590914,0.8459026968143302,0.8840673793782406,1.727275721333628,6.0,False,1
0.6062953438263383,0.8117390145531358,1.5344170121629808,0.7192946860947012,49.855381929241474,0.7687940000302242,0.8807999831784759,1.3408514962617337,7.0,False,1
0.40564822580331517,0.7176017171268786,0.9059222080723112,0.5440882515143055,17.611987083679843,0.4602726453018827,0.8078480098809848,1.9587675660387198,5.0,False,1
0.029872925103158733,0.5430528657704959,0.30987052009768284,0.2226623126269621,58.14893122773941,0.3290849476190904,0.3843375209510647,3.345998962755616,4.0,False,0
0.35399543188253635,0.2780320349219723,0.7635371393981389,0.6928818782345214,40.30789911484949,0.474488586302925,0.9360630492508296,2.4714620209120537,8.0,True,1
0.12555147040416015,0.29225343167182927,0.5887219717431422,0.44698194770103483,68.13319776837409,0.2588122663585984,0.47318649601380797,4.05740502010856,7.0,False,0
0.19691055322265558,0.7918092952970534,0.7662888410257982,0.8899151353099646,35.32127572133055,0.7896242852173552,0.9958530309005358,3.225837650257782,6.0,False,1
0.09537906358388266,0.42282040256332004,0.8246139754223043,0.24249090734952872,77.33673821774599,0.7989033427796127,0.3101668852955819,3.256105498871381,7.0,False,0
0.08807981360328367,0.4077946357235261,0.6066252764409096,0.10993954732711975,76.08741212402644,0.767191056208781,0.44250886997188754,2.5112138557047334,8.0,False,0
0.0,0.1408323813385111,0.7472999879358474,0.3500571438549306,61.660537472532795,0.3234788356880578,0.5130406607929237,3.299084555798507,10.0,False,0
0.11213752031415333,0.30229765297815087,0.8193951906845234,0.24406629693618626,11.065518421005258,0.4851483850081094,0.6075116528054236,0.9068486375716396,2.0,False,0
0.2971650131190916,0.3183463729415562,1.1781699707652644,0.5825330981459161,10.104210598709471,0.9186848218207078,0.8982361888878573,2.050405202516511,4.0,False,1
0.028294006806261384,0.4837008275513621,0.7746586653990482,0.14432076263395524,28.623620213295734,0.4477968966768656,0.3162145109452636,1.9016003102639298,2.0,False,0
0.07466493187711937,0.1090663798425286,0.33305915986072987,0.29933004089241844,50.54956223804939,0.30445421016026997,0.5027555779216804,0.7685641309395244,13.0,True,1
0.026231422878928407,0.5686409963487379,1.2218471709345717,0.35142542979819674,76.10368479823953,0.4181732951718248,0.16189461098626257,2.745920806597162,2.0,False,0
0.07207329481275511,0.6901317088985413,1.1124220462465215,0.8891658471567492,32.96496472754143,0.762360631668716,0.8793356492498697,1.5888135457281056,4.0,False,1
0.2506598074105791,0.35536306653632443,0.7722205619237337,0.3418868945385999,46.92833663497271,0.18652945080802796,0.28979611429290586,2.808299861935753,10.0,True,0
0.446266228714106,0.7411768231397547,1.219090825746336,0.6961155660884735,35.85131915215966,0.8455143956842847,0.6308238187335109,2.9832367236520523,15.0,True,1
